person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_clean,int_rate_clean,lti_ratio,default_history_flag,risk_tier
32,15600,RENT,4.0,HOMEIMPROVEMENT,A,5000,5.42,1,0.32,False,5,4.0,5.42,0.321,0,Tier 2: Medium Risk (Standard)
53,85000,RENT,2.0,MEDICAL,A,8000,7.74,0,0.09,False,28,2.0,7.74,0.094,0,Tier 1: Low Risk (Prime)
32,72500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.06,False,10,4.0,5.42,0.055,0,Tier 1: Low Risk (Prime)
25,24000,RENT,2.0,VENTURE,A,4000,7.75,0,0.17,False,3,2.0,7.75,0.167,0,Tier 2: Medium Risk (Standard)
22,38000,RENT,0.0,EDUCATION,A,5000,7.29,0,0.13,False,3,0.0,7.29,0.132,0,Tier 1: Low Risk (Prime)
32,70000,RENT,2.0,EDUCATION,A,9850,7.75,0,0.14,False,5,2.0,7.75,0.141,0,Tier 1: Low Risk (Prime)
66,38400,RENT,14.0,MEDICAL,A,11000,5.42,0,0.29,False,19,14.0,5.42,0.286,0,Tier 2: Medium Risk (Standard)
21,33996,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,7.88,1,0.07,False,3,2.0,7.88,0.074,0,Tier 1: Low Risk (Prime)
33,56000,MORTGAGE,13.0,MEDICAL,A,12000,6.62,0,0.21,False,6,13.0,6.62,0.214,0,Tier 2: Medium Risk (Standard)
26,54996,RENT,2.0,PERSONAL,A,12000,7.88,0,0.22,False,4,2.0,7.88,0.218,0,Tier 2: Medium Risk (Standard)
23,24000,RENT,4.0,EDUCATION,A,6000,5.42,0,0.25,False,4,4.0,5.42,0.25,0,Tier 2: Medium Risk (Standard)
22,33000,RENT,2.0,PERSONAL,A,4500,7.88,0,0.14,False,3,2.0,7.88,0.136,0,Tier 1: Low Risk (Prime)
28,39750,RENT,5.0,EDUCATION,A,7250,8.49,0,0.18,False,8,5.0,8.49,0.182,0,Tier 2: Medium Risk (Standard)
24,37200,MORTGAGE,2.0,MEDICAL,A,8000,7.88,1,0.22,False,4,2.0,7.88,0.215,0,Tier 2: Medium Risk (Standard)
28,33400,MORTGAGE,12.0,HOMEIMPROVEMENT,A,16700,7.66,0,0.5,False,9,12.0,7.66,0.5,0,Tier 3: High Risk (Subprime)
23,49000,MORTGAGE,2.0,VENTURE,A,6000,7.88,0,0.12,False,4,2.0,7.88,0.122,0,Tier 1: Low Risk (Prime)
27,146000,MORTGAGE,5.0,MEDICAL,A,2500,8.49,0,0.02,False,5,5.0,8.49,0.017,0,Tier 1: Low Risk (Prime)
25,31200,RENT,2.0,EDUCATION,A,7000,7.88,0,0.22,False,2,2.0,7.88,0.224,0,Tier 2: Medium Risk (Standard)
27,38000,RENT,12.0,VENTURE,A,7000,7.66,0,0.18,False,6,12.0,7.66,0.184,0,Tier 2: Medium Risk (Standard)
25,67500,RENT,2.0,EDUCATION,A,7200,7.88,0,0.11,False,4,2.0,7.88,0.107,0,Tier 1: Low Risk (Prime)
32,72000,RENT,5.0,VENTURE,A,6000,8.49,0,0.08,False,10,5.0,8.49,0.083,0,Tier 1: Low Risk (Prime)
23,61200,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.16,False,3,2.0,7.88,0.163,0,Tier 2: Medium Risk (Standard)
23,79100,MORTGAGE,4.0,VENTURE,A,3300,5.42,0,0.04,False,3,4.0,5.42,0.042,0,Tier 1: Low Risk (Prime)
24,68000,RENT,2.0,VENTURE,A,8400,7.88,0,0.12,False,3,2.0,7.88,0.124,0,Tier 1: Low Risk (Prime)
37,100000,MORTGAGE,13.0,VENTURE,A,18400,5.99,0,0.18,False,15,13.0,5.99,0.184,0,Tier 2: Medium Risk (Standard)
23,80000,RENT,2.0,PERSONAL,A,9600,7.88,0,0.12,False,4,2.0,7.88,0.12,0,Tier 1: Low Risk (Prime)
22,74000,RENT,4.0,PERSONAL,A,5050,5.42,0,0.07,False,3,4.0,5.42,0.068,0,Tier 1: Low Risk (Prime)
24,42000,RENT,2.0,EDUCATION,A,10000,7.88,0,0.24,False,3,2.0,7.88,0.238,0,Tier 2: Medium Risk (Standard)
25,80000,RENT,5.0,VENTURE,A,6000,8.0,0,0.07,False,4,5.0,8.0,0.075,0,Tier 1: Low Risk (Prime)
26,75000,MORTGAGE,2.0,EDUCATION,A,10000,7.88,0,0.13,False,3,2.0,7.88,0.133,0,Tier 1: Low Risk (Prime)
24,26400,RENT,4.0,EDUCATION,A,8875,6.62,1,0.34,False,3,4.0,6.62,0.336,0,Tier 2: Medium Risk (Standard)
23,79000,MORTGAGE,2.0,EDUCATION,A,3200,7.88,0,0.04,False,2,2.0,7.88,0.041,0,Tier 1: Low Risk (Prime)
29,99000,MORTGAGE,13.0,PERSONAL,A,4500,5.42,0,0.05,False,9,13.0,5.42,0.045,0,Tier 1: Low Risk (Prime)
25,74000,RENT,2.0,VENTURE,A,12000,7.88,0,0.16,False,3,2.0,7.88,0.162,0,Tier 2: Medium Risk (Standard)
25,38000,MORTGAGE,4.0,PERSONAL,A,6000,5.42,0,0.16,False,2,4.0,5.42,0.158,0,Tier 2: Medium Risk (Standard)
26,110000,RENT,2.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.11,False,2,2.0,7.88,0.109,0,Tier 1: Low Risk (Prime)
21,37200,OWN,5.0,VENTURE,A,7000,8.49,0,0.19,False,4,5.0,8.49,0.188,0,Tier 2: Medium Risk (Standard)
24,90996,MORTGAGE,2.0,EDUCATION,A,16000,7.88,0,0.18,False,3,2.0,7.88,0.176,0,Tier 2: Medium Risk (Standard)
28,38000,OWN,13.0,VENTURE,A,6425,5.42,0,0.17,False,8,13.0,5.42,0.169,0,Tier 2: Medium Risk (Standard)
23,95000,MORTGAGE,2.0,VENTURE,A,4000,7.88,0,0.04,False,3,2.0,7.88,0.042,0,Tier 1: Low Risk (Prime)
23,70000,RENT,4.0,EDUCATION,A,10000,,0,0.14,False,3,4.0,7.33,0.143,0,Tier 1: Low Risk (Prime)
22,64000,RENT,2.0,DEBTCONSOLIDATION,A,14000,7.88,0,0.22,False,3,2.0,7.88,0.219,0,Tier 2: Medium Risk (Standard)
25,60000,MORTGAGE,5.0,PERSONAL,A,10425,8.49,0,0.17,False,4,5.0,8.49,0.174,0,Tier 2: Medium Risk (Standard)
24,102960,MORTGAGE,2.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.16,False,2,2.0,7.88,0.155,0,Tier 2: Medium Risk (Standard)
24,60000,MORTGAGE,8.0,VENTURE,A,2800,9.32,0,0.05,False,4,8.0,9.32,0.047,0,Tier 1: Low Risk (Prime)
24,113217,MORTGAGE,2.0,EDUCATION,A,6000,7.88,0,0.05,False,3,2.0,7.88,0.053,0,Tier 1: Low Risk (Prime)
22,38500,RENT,0.0,PERSONAL,A,5500,7.74,0,0.14,False,2,0.0,7.74,0.143,0,Tier 1: Low Risk (Prime)
24,9600,OWN,2.0,VENTURE,A,3200,7.88,1,0.33,False,2,2.0,7.88,0.333,0,Tier 2: Medium Risk (Standard)
23,48500,RENT,5.0,DEBTCONSOLIDATION,A,3850,8.49,0,0.08,False,4,5.0,8.49,0.079,0,Tier 1: Low Risk (Prime)
23,38004,RENT,2.0,EDUCATION,A,4500,7.88,0,0.12,False,3,2.0,7.88,0.118,0,Tier 1: Low Risk (Prime)
24,86700,RENT,2.0,EDUCATION,A,11200,,0,0.13,False,4,2.0,7.33,0.129,0,Tier 1: Low Risk (Prime)
34,54600,RENT,2.0,MEDICAL,A,2500,7.88,0,0.05,False,8,2.0,7.88,0.046,0,Tier 1: Low Risk (Prime)
30,14800,RENT,5.0,DEBTCONSOLIDATION,A,1200,8.0,0,0.08,False,9,5.0,8.0,0.081,0,Tier 1: Low Risk (Prime)
27,35496,RENT,2.0,EDUCATION,A,3200,7.88,0,0.09,False,6,2.0,7.88,0.09,0,Tier 1: Low Risk (Prime)
44,57700,MORTGAGE,4.0,MEDICAL,A,3600,6.99,0,0.06,False,14,4.0,6.99,0.062,0,Tier 1: Low Risk (Prime)
31,10000,RENT,2.0,EDUCATION,A,3250,7.88,1,0.33,False,10,2.0,7.88,0.325,0,Tier 2: Medium Risk (Standard)
30,49200,MORTGAGE,13.0,HOMEIMPROVEMENT,A,9250,,0,0.19,False,8,13.0,7.33,0.188,0,Tier 2: Medium Risk (Standard)
28,56800,RENT,2.0,VENTURE,A,4000,7.88,0,0.07,False,9,2.0,7.88,0.07,0,Tier 1: Low Risk (Prime)
23,36000,RENT,0.0,MEDICAL,A,3000,7.29,0,0.08,False,3,0.0,7.29,0.083,0,Tier 1: Low Risk (Prime)
27,42000,RENT,2.0,MEDICAL,A,6550,7.88,0,0.16,False,8,2.0,7.88,0.156,0,Tier 2: Medium Risk (Standard)
27,37440,RENT,5.0,PERSONAL,A,15000,7.9,1,0.4,False,8,5.0,7.9,0.401,0,Tier 3: High Risk (Subprime)
33,42996,RENT,2.0,DEBTCONSOLIDATION,A,8200,7.88,0,0.19,False,9,2.0,7.88,0.191,0,Tier 2: Medium Risk (Standard)
50,40000,OWN,4.0,HOMEIMPROVEMENT,A,8000,7.88,0,0.2,False,14,4.0,7.88,0.2,0,Tier 2: Medium Risk (Standard)
29,73000,RENT,2.0,EDUCATION,A,9200,7.88,0,0.13,False,5,2.0,7.88,0.126,0,Tier 1: Low Risk (Prime)
25,40000,RENT,5.0,PERSONAL,A,1200,8.0,0,0.03,False,4,5.0,8.0,0.03,0,Tier 1: Low Risk (Prime)
28,42500,RENT,2.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.24,False,6,2.0,7.88,0.235,0,Tier 2: Medium Risk (Standard)
35,85000,RENT,0.0,HOMEIMPROVEMENT,A,5000,9.07,0,0.06,False,6,0.0,9.07,0.059,0,Tier 1: Low Risk (Prime)
31,45000,RENT,5.0,PERSONAL,A,14000,7.91,1,0.31,False,8,5.0,7.91,0.311,0,Tier 2: Medium Risk (Standard)
41,36000,MORTGAGE,5.0,VENTURE,A,2500,7.9,0,0.07,False,12,5.0,7.9,0.069,0,Tier 1: Low Risk (Prime)
31,30000,OWN,2.0,VENTURE,A,10000,7.88,0,0.33,False,5,2.0,7.88,0.333,0,Tier 2: Medium Risk (Standard)
25,45000,MORTGAGE,0.0,MEDICAL,A,5950,7.74,0,0.13,False,2,0.0,7.74,0.132,0,Tier 1: Low Risk (Prime)
34,60000,RENT,2.0,MEDICAL,A,15000,7.88,0,0.25,False,7,2.0,7.88,0.25,0,Tier 2: Medium Risk (Standard)
29,105000,MORTGAGE,4.0,VENTURE,A,12000,6.62,0,0.11,False,7,4.0,6.62,0.114,0,Tier 1: Low Risk (Prime)
33,42996,RENT,2.0,VENTURE,A,8200,7.88,0,0.19,False,9,2.0,7.88,0.191,0,Tier 2: Medium Risk (Standard)
37,192000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,25600,5.99,0,0.13,False,17,14.0,5.99,0.133,0,Tier 1: Low Risk (Prime)
33,125000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,20000,7.88,0,0.16,False,7,2.0,7.88,0.16,0,Tier 2: Medium Risk (Standard)
24,42000,MORTGAGE,5.0,PERSONAL,A,19200,7.9,0,0.46,False,4,5.0,7.9,0.457,0,Tier 3: High Risk (Subprime)
40,23004,OWN,2.0,MEDICAL,A,7750,7.88,0,0.34,False,16,2.0,7.88,0.337,0,Tier 2: Medium Risk (Standard)
34,54000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,27000,7.9,0,0.5,False,5,5.0,7.9,0.5,0,Tier 3: High Risk (Subprime)
40,53000,RENT,2.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.23,False,11,2.0,7.88,0.226,0,Tier 2: Medium Risk (Standard)
22,38000,MORTGAGE,4.0,MEDICAL,A,18000,8.9,0,0.47,False,2,4.0,8.9,0.474,0,Tier 3: High Risk (Subprime)
41,52000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.1,False,13,2.0,7.88,0.096,0,Tier 1: Low Risk (Prime)
33,36500,MORTGAGE,4.0,PERSONAL,A,8500,,0,0.23,False,8,4.0,7.33,0.233,0,Tier 2: Medium Risk (Standard)
41,47000,OWN,2.0,PERSONAL,A,14000,7.88,0,0.3,False,12,2.0,7.88,0.298,0,Tier 2: Medium Risk (Standard)
25,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.17,False,2,5.0,7.9,0.175,0,Tier 2: Medium Risk (Standard)
38,65000,RENT,2.0,VENTURE,A,7000,7.88,0,0.11,False,11,2.0,7.88,0.108,0,Tier 1: Low Risk (Prime)
26,40000,RENT,0.0,MEDICAL,A,4500,7.74,0,0.11,False,2,0.0,7.74,0.113,0,Tier 1: Low Risk (Prime)
36,250000,RENT,2.0,DEBTCONSOLIDATION,A,20000,7.88,0,0.08,False,17,2.0,7.88,0.08,0,Tier 1: Low Risk (Prime)
23,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.02,False,4,5.0,7.9,0.022,0,Tier 1: Low Risk (Prime)
41,70000,RENT,2.0,EDUCATION,A,10000,7.88,0,0.14,False,17,2.0,7.88,0.143,0,Tier 1: Low Risk (Prime)
22,32000,MORTGAGE,0.0,VENTURE,A,6950,7.74,0,0.22,False,3,0.0,7.74,0.217,0,Tier 2: Medium Risk (Standard)
23,115000,RENT,2.0,EDUCATION,A,35000,7.9,0,0.3,False,4,2.0,7.9,0.304,0,Tier 2: Medium Risk (Standard)
29,130000,MORTGAGE,5.0,EDUCATION,A,24800,7.49,0,0.19,False,10,5.0,7.49,0.191,0,Tier 2: Medium Risk (Standard)
22,53000,RENT,2.0,EDUCATION,A,16000,7.9,0,0.3,False,4,2.0,7.9,0.302,0,Tier 2: Medium Risk (Standard)
24,83000,RENT,4.0,HOMEIMPROVEMENT,A,8300,7.88,0,0.1,False,2,4.0,7.88,0.1,0,Tier 1: Low Risk (Prime)
32,119004,RENT,0.0,HOMEIMPROVEMENT,A,2500,,0,0.02,False,10,0.0,7.33,0.021,0,Tier 1: Low Risk (Prime)
23,80000,RENT,5.0,EDUCATION,A,8000,7.9,0,0.1,False,3,5.0,7.9,0.1,0,Tier 1: Low Risk (Prime)
24,35000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7500,7.9,0,0.21,False,3,2.0,7.9,0.214,0,Tier 2: Medium Risk (Standard)
30,114000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,15000,6.54,1,0.13,False,6,14.0,6.54,0.132,0,Tier 1: Low Risk (Prime)
24,55000,RENT,2.0,DEBTCONSOLIDATION,A,4500,7.9,0,0.08,False,2,2.0,7.9,0.082,0,Tier 1: Low Risk (Prime)
26,45928,RENT,5.0,HOMEIMPROVEMENT,A,6000,7.9,1,0.13,False,4,5.0,7.9,0.131,0,Tier 1: Low Risk (Prime)
24,64600,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.08,False,4,2.0,7.9,0.077,0,Tier 1: Low Risk (Prime)
34,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,11200,7.88,0,0.17,False,6,4.0,7.88,0.172,0,Tier 2: Medium Risk (Standard)
25,50000,MORTGAGE,2.0,VENTURE,A,10000,7.9,0,0.2,False,2,2.0,7.9,0.2,0,Tier 2: Medium Risk (Standard)
30,51372,RENT,,MEDICAL,A,4500,6.39,0,0.09,False,10,0.0,6.39,0.088,0,Tier 1: Low Risk (Prime)
23,33000,RENT,2.0,VENTURE,A,7000,7.9,0,0.21,False,2,2.0,7.9,0.212,0,Tier 2: Medium Risk (Standard)
21,47664,RENT,5.0,DEBTCONSOLIDATION,A,4800,7.9,0,0.1,False,2,5.0,7.9,0.101,0,Tier 1: Low Risk (Prime)
25,72000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.9,0,0.11,False,4,2.0,7.9,0.111,0,Tier 1: Low Risk (Prime)
39,18996,RENT,5.0,EDUCATION,A,2000,7.88,0,0.11,False,12,5.0,7.88,0.105,0,Tier 1: Low Risk (Prime)
23,75000,RENT,2.0,MEDICAL,A,8000,7.9,0,0.11,False,4,2.0,7.9,0.107,0,Tier 1: Low Risk (Prime)
29,79200,MORTGAGE,,DEBTCONSOLIDATION,A,8000,5.42,0,0.1,False,5,0.0,5.42,0.101,0,Tier 1: Low Risk (Prime)
22,72000,OWN,2.0,MEDICAL,A,15000,7.9,0,0.21,False,2,2.0,7.9,0.208,0,Tier 2: Medium Risk (Standard)
40,145000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.1,False,15,5.0,7.88,0.103,0,Tier 1: Low Risk (Prime)
25,42000,RENT,2.0,EDUCATION,A,12000,7.9,0,0.29,False,4,2.0,7.9,0.286,0,Tier 2: Medium Risk (Standard)
23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6500,7.74,0,0.22,False,4,0.0,7.74,0.217,0,Tier 2: Medium Risk (Standard)
26,130000,MORTGAGE,2.0,MEDICAL,A,18000,7.9,0,0.14,False,2,2.0,7.9,0.138,0,Tier 1: Low Risk (Prime)
31,106000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.14,False,7,5.0,7.88,0.142,0,Tier 1: Low Risk (Prime)
22,26000,RENT,,EDUCATION,A,8500,6.17,1,0.33,False,3,0.0,6.17,0.327,0,Tier 2: Medium Risk (Standard)
44,28000,OWN,0.0,VENTURE,A,3500,8.94,0,0.13,False,12,0.0,8.94,0.125,0,Tier 1: Low Risk (Prime)
25,50000,MORTGAGE,2.0,PERSONAL,A,10000,7.9,0,0.2,False,4,2.0,7.9,0.2,0,Tier 2: Medium Risk (Standard)
33,143004,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10000,6.99,0,0.07,False,7,17.0,6.99,0.07,0,Tier 1: Low Risk (Prime)
21,140000,MORTGAGE,2.0,EDUCATION,A,18000,7.9,0,0.13,False,4,2.0,7.9,0.129,0,Tier 1: Low Risk (Prime)
28,95000,MORTGAGE,5.0,VENTURE,A,5000,7.88,0,0.05,False,7,5.0,7.88,0.053,0,Tier 1: Low Risk (Prime)
28,54000,RENT,2.0,MEDICAL,A,20000,7.9,1,0.37,False,8,2.0,7.9,0.37,0,Tier 2: Medium Risk (Standard)
28,123000,MORTGAGE,0.0,PERSONAL,A,10000,7.14,1,0.08,False,6,0.0,7.14,0.081,0,Tier 1: Low Risk (Prime)
30,45000,RENT,2.0,VENTURE,A,13250,7.9,0,0.29,False,10,2.0,7.9,0.294,0,Tier 2: Medium Risk (Standard)
22,45000,RENT,2.0,EDUCATION,A,3000,,0,0.07,False,3,2.0,7.33,0.067,0,Tier 1: Low Risk (Prime)
27,54000,RENT,2.0,EDUCATION,A,3625,7.9,0,0.07,False,6,2.0,7.9,0.067,0,Tier 1: Low Risk (Prime)
27,47500,MORTGAGE,5.0,MEDICAL,A,13000,7.88,1,0.27,False,8,5.0,7.88,0.274,0,Tier 2: Medium Risk (Standard)
33,22356,RENT,2.0,MEDICAL,A,6000,7.9,0,0.27,False,8,2.0,7.9,0.268,0,Tier 2: Medium Risk (Standard)
28,75000,RENT,5.0,MEDICAL,A,5000,7.88,0,0.07,False,10,5.0,7.88,0.067,0,Tier 1: Low Risk (Prime)
29,54000,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.9,0,0.11,False,7,2.0,7.9,0.111,0,Tier 1: Low Risk (Prime)
24,40000,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.25,False,3,5.0,7.88,0.25,0,Tier 2: Medium Risk (Standard)
30,55000,MORTGAGE,2.0,EDUCATION,A,11500,7.9,0,0.21,False,9,2.0,7.9,0.209,0,Tier 2: Medium Risk (Standard)
30,67202,RENT,4.0,DEBTCONSOLIDATION,A,10000,,0,0.15,False,7,4.0,7.33,0.149,0,Tier 1: Low Risk (Prime)
29,75000,RENT,2.0,DEBTCONSOLIDATION,A,7200,7.9,0,0.1,False,10,2.0,7.9,0.096,0,Tier 1: Low Risk (Prime)
21,33600,OWN,5.0,MEDICAL,A,10000,7.88,0,0.3,False,2,5.0,7.88,0.298,0,Tier 2: Medium Risk (Standard)
28,26000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.19,False,6,2.0,7.9,0.192,0,Tier 2: Medium Risk (Standard)
25,93000,MORTGAGE,5.0,MEDICAL,A,12000,7.88,0,0.13,False,4,5.0,7.88,0.129,0,Tier 1: Low Risk (Prime)
31,78000,RENT,2.0,VENTURE,A,8000,7.9,0,0.1,False,7,2.0,7.9,0.103,0,Tier 1: Low Risk (Prime)
36,408000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,35000,7.9,0,0.09,False,13,12.0,7.9,0.086,0,Tier 1: Low Risk (Prime)
35,88000,RENT,2.0,PERSONAL,A,13600,7.9,0,0.15,False,6,2.0,7.9,0.155,0,Tier 2: Medium Risk (Standard)
30,42000,RENT,4.0,VENTURE,A,10000,,0,0.24,False,9,4.0,7.33,0.238,0,Tier 2: Medium Risk (Standard)
24,40000,RENT,5.0,PERSONAL,A,10000,7.88,0,0.25,False,3,5.0,7.88,0.25,0,Tier 2: Medium Risk (Standard)
26,72000,RENT,8.0,PERSONAL,A,7000,9.32,0,0.1,False,2,8.0,9.32,0.097,0,Tier 1: Low Risk (Prime)
38,200000,MORTGAGE,2.0,PERSONAL,A,25000,7.9,0,0.13,False,13,2.0,7.9,0.125,0,Tier 1: Low Risk (Prime)
26,43000,RENT,5.0,MEDICAL,A,7800,7.88,0,0.18,False,2,5.0,7.88,0.181,0,Tier 2: Medium Risk (Standard)
36,72500,RENT,2.0,MEDICAL,A,10000,7.9,0,0.14,False,11,2.0,7.9,0.138,0,Tier 1: Low Risk (Prime)
25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,False,3,5.0,7.88,0.233,0,Tier 2: Medium Risk (Standard)
23,70000,RENT,4.0,MEDICAL,A,12000,,0,0.17,False,2,4.0,7.33,0.171,0,Tier 2: Medium Risk (Standard)
23,30000,RENT,5.0,EDUCATION,A,5900,7.88,0,0.2,False,2,5.0,7.88,0.197,0,Tier 2: Medium Risk (Standard)
24,81996,MORTGAGE,4.0,EDUCATION,A,14000,7.88,0,0.17,False,3,4.0,7.88,0.171,0,Tier 2: Medium Risk (Standard)
28,80000,OWN,12.0,EDUCATION,A,8400,7.9,0,0.1,False,5,12.0,7.9,0.105,0,Tier 1: Low Risk (Prime)
24,30000,MORTGAGE,2.0,EDUCATION,A,1000,8.0,0,0.03,False,2,2.0,8.0,0.033,0,Tier 1: Low Risk (Prime)
25,36000,MORTGAGE,5.0,PERSONAL,A,6000,7.88,0,0.17,False,4,5.0,7.88,0.167,0,Tier 2: Medium Risk (Standard)
25,30000,RENT,2.0,EDUCATION,A,5500,8.0,0,0.18,False,4,2.0,8.0,0.183,0,Tier 2: Medium Risk (Standard)
29,15000,OWN,5.0,PERSONAL,A,5000,7.51,1,0.33,False,7,5.0,7.51,0.333,0,Tier 2: Medium Risk (Standard)
23,45000,RENT,2.0,MEDICAL,A,6575,8.0,0,0.15,False,4,2.0,8.0,0.146,0,Tier 1: Low Risk (Prime)
22,92496,MORTGAGE,2.0,EDUCATION,A,10200,,0,0.11,False,4,2.0,7.33,0.11,0,Tier 1: Low Risk (Prime)
24,55000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,8000,8.0,0,0.15,False,2,2.0,8.0,0.145,0,Tier 1: Low Risk (Prime)
28,120000,RENT,12.0,MEDICAL,A,9600,8.0,0,0.08,False,7,12.0,8.0,0.08,0,Tier 1: Low Risk (Prime)
22,59000,RENT,2.0,EDUCATION,A,7200,8.0,0,0.12,False,3,2.0,8.0,0.122,0,Tier 1: Low Risk (Prime)
22,12600,MORTGAGE,,PERSONAL,A,2000,5.42,1,0.16,False,4,0.0,5.42,0.159,0,Tier 2: Medium Risk (Standard)
25,23198,RENT,2.0,VENTURE,A,6000,8.0,0,0.26,False,2,2.0,8.0,0.259,0,Tier 2: Medium Risk (Standard)
35,40000,OWN,5.0,VENTURE,A,8000,7.66,0,0.2,False,6,5.0,7.66,0.2,0,Tier 2: Medium Risk (Standard)
27,117000,RENT,2.0,EDUCATION,A,10000,8.0,0,0.09,False,10,2.0,8.0,0.085,0,Tier 1: Low Risk (Prime)
38,200000,MORTGAGE,0.0,EDUCATION,A,3000,7.68,0,0.01,False,15,0.0,7.68,0.015,0,Tier 1: Low Risk (Prime)
21,20245,OWN,5.0,VENTURE,A,3550,,0,0.18,False,4,5.0,7.33,0.175,0,Tier 2: Medium Risk (Standard)
21,38400,RENT,5.0,EDUCATION,A,10000,7.66,0,0.26,False,4,5.0,7.66,0.26,0,Tier 2: Medium Risk (Standard)
27,33000,RENT,2.0,MEDICAL,A,7600,8.0,0,0.23,False,10,2.0,8.0,0.23,0,Tier 2: Medium Risk (Standard)
21,62316,MORTGAGE,5.0,MEDICAL,A,10000,7.66,0,0.16,False,4,5.0,7.66,0.16,0,Tier 2: Medium Risk (Standard)
34,63996,MORTGAGE,2.0,EDUCATION,A,6400,8.0,0,0.1,False,9,2.0,8.0,0.1,0,Tier 1: Low Risk (Prime)
27,84780,MORTGAGE,5.0,VENTURE,A,18000,7.51,0,0.21,False,10,5.0,7.51,0.212,0,Tier 2: Medium Risk (Standard)
22,41000,RENT,5.0,VENTURE,A,14000,,1,0.34,False,3,5.0,7.33,0.341,0,Tier 2: Medium Risk (Standard)
23,60000,MORTGAGE,,EDUCATION,A,16000,7.49,0,0.27,False,3,0.0,7.49,0.267,0,Tier 2: Medium Risk (Standard)
28,24840,RENT,2.0,EDUCATION,A,1500,8.0,1,0.06,False,5,2.0,8.0,0.06,0,Tier 1: Low Risk (Prime)
32,240000,MORTGAGE,5.0,MEDICAL,A,8400,7.51,0,0.04,False,6,5.0,7.51,0.035,0,Tier 1: Low Risk (Prime)
26,90000,OWN,2.0,VENTURE,A,9500,8.07,0,0.11,False,2,2.0,8.07,0.106,0,Tier 1: Low Risk (Prime)
31,125000,OWN,5.0,MEDICAL,A,30000,7.51,0,0.24,False,9,5.0,7.51,0.24,0,Tier 2: Medium Risk (Standard)
27,63000,OWN,2.0,EDUCATION,A,9500,8.07,0,0.15,False,8,2.0,8.07,0.151,0,Tier 2: Medium Risk (Standard)
30,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,8.94,0,0.1,False,8,0.0,8.94,0.1,0,Tier 1: Low Risk (Prime)
22,31000,RENT,2.0,EDUCATION,A,6500,8.32,0,0.21,False,3,2.0,8.32,0.21,0,Tier 2: Medium Risk (Standard)
25,31000,RENT,2.0,EDUCATION,A,1800,8.32,0,0.06,False,2,2.0,8.32,0.058,0,Tier 1: Low Risk (Prime)
25,31000,RENT,2.0,DEBTCONSOLIDATION,A,1800,8.32,0,0.06,False,2,2.0,8.32,0.058,0,Tier 1: Low Risk (Prime)
28,75000,RENT,5.0,PERSONAL,A,11000,7.51,0,0.15,False,9,5.0,7.51,0.147,0,Tier 1: Low Risk (Prime)
24,69600,RENT,2.0,PERSONAL,A,10000,8.38,0,0.14,False,2,2.0,8.38,0.144,0,Tier 1: Low Risk (Prime)
28,35000,OWN,5.0,EDUCATION,A,10000,7.51,0,0.29,False,7,5.0,7.51,0.286,0,Tier 2: Medium Risk (Standard)
23,66200,RENT,5.0,PERSONAL,A,8500,,0,0.13,False,2,5.0,7.33,0.128,0,Tier 1: Low Risk (Prime)
21,45000,MORTGAGE,5.0,PERSONAL,A,10000,7.51,0,0.22,False,2,5.0,7.51,0.222,0,Tier 2: Medium Risk (Standard)
